Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
05/19/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/20/2021,AQS,60730001,1,0.046,ppm,43,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/21/2021,AQS,60730001,1,0.045,ppm,42,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/22/2021,AQS,60730001,1,0.043,ppm,40,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/23/2021,AQS,60730001,1,0.046,ppm,43,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/24/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/25/2021,AQS,60730001,1,0.049,ppm,45,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/26/2021,AQS,60730001,1,0.041,ppm,38,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/27/2021,AQS,60730001,1,0.046,ppm,43,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/28/2021,AQS,60730001,1,0.042,ppm,39,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/29/2021,AQS,60730001,1,0.038,ppm,35,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/30/2021,AQS,60730001,1,0.041,ppm,38,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
05/31/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/01/2021,AQS,60730001,1,0.047,ppm,44,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/02/2021,AQS,60730001,1,0.047,ppm,44,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/03/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/04/2021,AQS,60730001,1,0.038,ppm,35,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/05/2021,AQS,60730001,1,0.037,ppm,34,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/06/2021,AQS,60730001,1,0.038,ppm,35,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/07/2021,AQS,60730001,1,0.043,ppm,40,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/08/2021,AQS,60730001,1,0.047,ppm,44,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/09/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/10/2021,AQS,60730001,1,0.046,ppm,43,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/11/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/12/2021,AQS,60730001,1,0.038,ppm,35,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/13/2021,AQS,60730001,1,0.04,ppm,37,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/14/2021,AQS,60730001,1,0.033,ppm,31,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/15/2021,AQS,60730001,1,0.036,ppm,33,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/16/2021,AQS,60730001,1,0.032,ppm,30,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/17/2021,AQS,60730001,1,0.029,ppm,27,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/18/2021,AQS,60730001,1,0.036,ppm,33,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/19/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/20/2021,AQS,60730001,1,0.04,ppm,37,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/21/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/22/2021,AQS,60730001,1,0.034,ppm,31,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/23/2021,AQS,60730001,1,0.028,ppm,26,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/24/2021,AQS,60730001,1,0.031,ppm,29,Chula Vista,16,94.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/25/2021,AQS,60730001,1,0.033,ppm,31,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/26/2021,AQS,60730001,1,0.037,ppm,34,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/27/2021,AQS,60730001,1,0.043,ppm,40,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/28/2021,AQS,60730001,1,0.032,ppm,30,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/29/2021,AQS,60730001,1,0.028,ppm,26,Chula Vista,14,82.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
06/30/2021,AQS,60730001,1,0.035,ppm,32,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/01/2021,AQS,60730001,1,0.037,ppm,34,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/02/2021,AQS,60730001,1,0.045,ppm,42,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/03/2021,AQS,60730001,1,0.045,ppm,42,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/04/2021,AQS,60730001,1,0.037,ppm,34,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/05/2021,AQS,60730001,1,0.038,ppm,35,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/06/2021,AQS,60730001,1,0.036,ppm,33,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/07/2021,AQS,60730001,1,0.04,ppm,37,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/08/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/09/2021,AQS,60730001,1,0.037,ppm,34,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/10/2021,AQS,60730001,1,0.033,ppm,31,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/11/2021,AQS,60730001,1,0.037,ppm,34,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/12/2021,AQS,60730001,1,0.032,ppm,30,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/13/2021,AQS,60730001,1,0.038,ppm,35,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/14/2021,AQS,60730001,1,0.034,ppm,31,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/15/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/16/2021,AQS,60730001,1,0.04,ppm,37,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/17/2021,AQS,60730001,1,0.041,ppm,38,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/18/2021,AQS,60730001,1,0.04,ppm,37,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/19/2021,AQS,60730001,1,0.037,ppm,34,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/20/2021,AQS,60730001,1,0.038,ppm,35,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/21/2021,AQS,60730001,1,0.03,ppm,28,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/22/2021,AQS,60730001,1,0.031,ppm,29,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/23/2021,AQS,60730001,1,0.035,ppm,32,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/24/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/25/2021,AQS,60730001,1,0.035,ppm,32,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/26/2021,AQS,60730001,1,0.032,ppm,30,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/27/2021,AQS,60730001,1,0.042,ppm,39,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/28/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/29/2021,AQS,60730001,1,0.035,ppm,32,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/30/2021,AQS,60730001,1,0.038,ppm,35,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
07/31/2021,AQS,60730001,1,0.041,ppm,38,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/01/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/02/2021,AQS,60730001,1,0.042,ppm,39,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/03/2021,AQS,60730001,1,0.038,ppm,35,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/04/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/05/2021,AQS,60730001,1,0.04,ppm,37,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/06/2021,AQS,60730001,1,0.033,ppm,31,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/07/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/08/2021,AQS,60730001,1,0.041,ppm,38,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/09/2021,AQS,60730001,1,0.04,ppm,37,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/10/2021,AQS,60730001,1,0.036,ppm,33,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/11/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/12/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/13/2021,AQS,60730001,1,0.034,ppm,31,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/14/2021,AQS,60730001,1,0.036,ppm,33,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/15/2021,AQS,60730001,1,0.035,ppm,32,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/16/2021,AQS,60730001,1,0.036,ppm,33,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/17/2021,AQS,60730001,1,0.03,ppm,28,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/18/2021,AQS,60730001,1,0.03,ppm,28,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/19/2021,AQS,60730001,1,0.034,ppm,31,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/20/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/21/2021,AQS,60730001,1,0.058,ppm,61,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/22/2021,AQS,60730001,1,0.054,ppm,50,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/23/2021,AQS,60730001,1,0.051,ppm,47,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/24/2021,AQS,60730001,1,0.055,ppm,51,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/25/2021,AQS,60730001,1,0.054,ppm,50,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/26/2021,AQS,60730001,1,0.056,ppm,54,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/27/2021,AQS,60730001,1,0.043,ppm,40,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/28/2021,AQS,60730001,1,0.046,ppm,43,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/29/2021,AQS,60730001,1,0.05,ppm,46,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/30/2021,AQS,60730001,1,0.045,ppm,42,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
08/31/2021,AQS,60730001,1,0.047,ppm,44,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/01/2021,AQS,60730001,1,0.041,ppm,38,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/02/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,15,88.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/03/2021,AQS,60730001,1,0.053,ppm,49,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/04/2021,AQS,60730001,1,0.065,ppm,84,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/05/2021,AQS,60730001,1,0.053,ppm,49,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/06/2021,AQS,60730001,1,0.041,ppm,38,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/07/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,13,76.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/08/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/09/2021,AQS,60730001,1,0.046,ppm,43,Chula Vista,16,94.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/10/2021,AQS,60730001,1,0.042,ppm,39,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/11/2021,AQS,60730001,1,0.05,ppm,46,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/12/2021,AQS,60730001,1,0.039,ppm,36,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/13/2021,AQS,60730001,1,0.041,ppm,38,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/14/2021,AQS,60730001,1,0.045,ppm,42,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/15/2021,AQS,60730001,1,0.049,ppm,45,Chula Vista,15,88.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/16/2021,AQS,60730001,1,0.05,ppm,46,Chula Vista,15,88.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/17/2021,AQS,60730001,1,0.052,ppm,48,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/18/2021,AQS,60730001,1,0.043,ppm,40,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/19/2021,AQS,60730001,1,0.045,ppm,42,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/20/2021,AQS,60730001,1,0.042,ppm,39,Chula Vista,16,94.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/21/2021,AQS,60730001,1,0.053,ppm,49,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/22/2021,AQS,60730001,1,0.046,ppm,43,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/23/2021,AQS,60730001,1,0.037,ppm,34,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/25/2021,AQS,60730001,1,0.044,ppm,41,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/26/2021,AQS,60730001,1,0.035,ppm,32,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
09/30/2021,AQS,60730001,1,0.059,ppm,64,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
10/01/2021,AQS,60730001,1,0.057,ppm,58,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
10/02/2021,AQS,60730001,1,0.062,ppm,74,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
10/03/2021,AQS,60730001,1,0.066,ppm,87,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
10/04/2021,AQS,60730001,1,0.06,ppm,67,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
10/05/2021,AQS,60730001,1,0.049,ppm,45,Chula Vista,17,100.0,44201,Ozone,47.0,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.6312420008573,-117.059088
